"Block_Id","Other","NoSidewalk","SurfaceProblem","Obstacle","NoCurbRamp","Occlusion","CurbRamp","Day","EVENING","MIDNIGHT","THEFT_F_AUTO","THEFT_OTHER","MOTOR_VEHICLE_THEFT","ROBBERY","ASSAULT_W_DANGEROUS_WEAPON","BURGLARY","HOMICIDE","SEX_ABUSE","ARSON"
687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,0,0,0,0,1,0,3,4,2,0,0,0,1,2,0,1,0,0,0
710,0,4,0,0,4,0,14,11,10,1,0,0,1,0,0,0,0,0,0
711,0,0,5,0,0,0,15,5,9,2,0,0,1,2,0,1,0,0,0
712,0,6,1,1,5,0,15,8,5,5,0,0,0,1,0,0,0,0,0
713,0,12,11,7,1,0,34,34,71,16,0,0,4,2,0,1,0,0,0
714,1,4,13,6,3,6,54,7,16,4,0,0,0,1,0,2,0,0,0
715,0,0,1,0,2,0,4,2,1,1,0,0,0,0,0,0,0,0,0
716,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0
717,0,0,0,0,0,0,2,0,2,4,0,0,1,1,0,2,0,0,0
718,0,13,2,0,1,0,18,6,5,1,0,0,3,0,0,0,0,0,0
719,0,0,9,1,3,0,37,12,9,0,0,0,2,0,0,0,0,0,0
720,0,0,0,1,1,0,24,8,7,2,0,0,3,0,0,1,0,0,0
721,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
722,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0
723,2,1,16,5,6,0,2,1,1,0,0,0,1,0,0,0,0,0,0
724,0,2,1,1,2,0,13,1,2,0,0,0,0,0,0,0,0,0,0
725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
757,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
758,0,0,1,1,2,0,13,0,2,1,0,0,0,0,0,0,0,0,0
759,0,0,0,0,0,0,7,18,33,4,0,0,1,3,0,8,0,0,0
760,0,0,0,1,0,0,9,18,12,3,0,0,1,0,0,2,0,0,0
761,0,0,0,0,0,0,11,5,6,0,0,0,1,0,0,0,0,0,0
762,0,25,10,0,0,0,27,6,3,0,0,0,0,1,0,1,0,0,0
763,0,82,32,25,5,2,74,4,9,1,0,0,1,1,0,1,0,0,0
764,0,0,39,20,4,4,91,8,10,2,0,0,2,1,0,3,0,0,0
765,0,3,2,5,1,1,18,8,8,0,0,0,0,0,0,1,0,0,0
766,0,1,1,0,4,0,16,3,7,0,0,0,1,0,0,0,0,0,0
767,0,0,0,1,0,0,16,17,22,2,0,0,1,2,0,3,0,0,0
768,0,0,0,0,1,0,15,8,5,3,0,0,0,0,0,0,0,0,0
769,0,0,3,2,0,0,10,7,4,5,0,0,3,0,0,1,0,1,0
770,0,0,0,0,2,0,18,8,8,3,0,0,3,0,0,2,0,0,0
771,0,2,0,2,6,0,16,10,4,2,0,0,2,0,0,3,0,0,0
772,0,1,1,1,5,0,39,10,13,4,0,0,1,1,0,2,0,0,0
773,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0
774,0,2,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0
775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806,0,0,0,1,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0
807,0,22,3,5,3,1,10,0,1,0,0,0,0,0,0,0,0,0,0
808,0,0,0,0,0,0,0,4,3,0,0,0,1,0,0,0,0,0,0
809,0,0,3,3,1,0,5,10,7,1,0,0,3,0,0,2,0,0,0
810,0,16,6,4,7,0,38,7,3,3,0,0,3,0,0,2,0,0,0
811,0,18,0,0,5,0,8,8,12,2,0,0,0,0,0,2,0,1,0
812,0,1,29,12,6,3,89,14,18,6,0,0,1,4,0,1,0,1,0
813,1,0,16,16,1,8,33,9,4,1,0,0,1,0,0,1,0,0,0
814,0,88,22,11,4,5,64,5,5,0,0,0,0,0,0,1,0,0,0
815,1,573,16,16,752,5,4076,6,0,0,0,0,1,0,0,1,0,0,0
816,0,2,8,2,4,0,32,8,7,2,0,0,6,0,0,2,0,0,0
817,0,0,8,0,5,0,19,13,11,5,0,0,1,3,0,3,0,0,0
818,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
819,1,0,0,0,0,0,5,6,4,1,0,0,2,1,0,1,0,0,0
820,0,1,0,0,0,0,4,12,25,6,0,0,0,1,0,0,0,0,0
821,0,0,2,2,3,0,37,26,23,7,0,0,3,0,0,1,0,0,0
822,2,2,1,7,6,0,50,25,10,3,0,0,4,2,0,7,0,1,0
823,0,0,1,0,2,0,41,13,24,5,0,0,1,0,0,5,0,0,0
824,0,0,1,4,4,0,58,17,33,11,0,0,6,3,0,5,0,0,0
825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,0,12,1,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0
857,0,49,0,9,7,0,4,12,3,2,0,0,7,0,0,0,0,0,0
858,0,0,1,0,2,0,6,6,3,1,0,0,1,0,0,0,0,0,0
859,0,0,15,6,29,0,49,9,7,2,0,0,3,1,0,1,0,0,0
860,0,2,5,1,6,0,14,5,3,0,0,0,3,0,0,3,0,0,0
861,0,16,0,2,3,0,10,2,1,2,0,0,0,0,0,0,0,0,0
862,0,11,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
863,0,11,2,3,4,4,32,3,5,2,0,0,2,0,0,0,0,0,0
864,0,31,14,13,1,3,40,24,39,4,0,0,2,0,0,1,0,0,0
865,2,28,17,9,10,2,49,1,3,1,0,0,0,0,0,0,0,0,0
866,0,35,4,24,12,1,91,8,5,1,0,0,1,0,0,4,0,0,0
867,0,3,1,0,0,0,20,4,8,0,0,0,2,0,0,2,0,0,0
868,0,0,0,1,2,0,25,7,3,1,0,0,0,0,0,1,0,0,0
869,0,0,0,0,0,0,5,0,2,1,0,0,0,0,0,0,0,0,0
870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,0,0,2,3,3,0,20,9,8,1,0,0,1,0,0,2,0,1,0
873,0,0,1,7,1,0,55,31,34,9,0,0,0,2,0,5,1,0,0
874,0,0,0,8,7,0,66,88,256,21,0,0,4,4,0,6,0,2,0
875,0,0,0,0,0,0,0,2,6,0,0,0,0,1,0,0,0,0,0
876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905,0,0,0,0,2,0,2,2,4,0,0,0,0,0,0,0,0,0,0
906,0,0,0,0,0,0,2,17,1,0,0,0,5,0,0,0,0,0,0
907,0,3,1,0,0,0,3,4,4,0,0,0,1,0,0,1,0,0,0
908,0,0,0,0,0,0,8,5,2,1,0,0,2,0,0,0,0,0,0
909,0,1,2,0,2,0,22,8,3,1,0,0,2,0,0,0,0,0,0
910,0,1,0,2,1,0,10,2,6,1,0,0,0,1,0,1,0,0,0
911,0,6,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0
912,0,35,5,4,8,0,7,4,0,0,0,0,1,0,0,0,0,0,0
913,0,5,0,0,3,0,5,2,1,0,0,0,0,0,0,0,0,0,0
914,0,5,5,0,0,0,0,3,4,3,0,0,1,0,0,1,0,0,0
915,0,2,12,3,9,4,28,5,7,0,0,0,0,0,0,1,0,0,0
916,0,5,1,1,3,0,43,11,17,3,0,0,0,5,0,2,0,0,0
917,0,3,4,9,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0
918,0,2,0,0,3,0,14,7,5,2,0,0,1,0,0,3,0,0,0
919,0,13,0,0,0,0,8,1,3,0,0,0,0,0,0,1,0,0,0
920,0,4,0,0,4,1,4,0,1,0,0,0,0,0,0,0,0,0,0
921,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0
922,0,0,0,0,0,0,0,4,7,0,0,0,2,0,0,3,0,0,0
923,0,0,0,1,0,0,15,13,26,6,0,0,4,3,0,3,0,0,0
924,0,0,3,2,2,2,27,43,88,13,0,0,3,5,0,2,0,0,0
925,0,0,0,0,0,0,0,19,39,12,0,0,1,3,0,0,0,2,0
926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
929,0,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955,0,12,1,0,2,0,2,4,0,1,0,0,0,0,0,0,1,0,0
956,0,0,0,0,0,0,1,5,1,2,0,0,4,0,0,0,0,0,0
957,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,2,0,0,0
958,0,0,1,2,0,0,2,3,1,0,0,0,1,0,0,0,0,0,0
959,0,5,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0
960,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0
961,0,72,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0
962,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
963,0,4,0,0,2,0,3,4,2,0,0,0,1,0,0,0,0,0,0
964,0,18,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965,0,27,1,0,3,0,8,1,1,0,0,0,0,0,0,0,0,0,0
966,0,2,0,0,0,0,18,0,1,0,0,0,0,0,0,0,0,0,0
967,0,0,2,2,1,0,10,21,33,2,0,0,1,0,0,2,0,0,0
968,0,21,3,4,1,0,33,14,10,8,0,0,1,3,0,5,0,1,0
969,0,4,0,1,14,0,73,15,19,4,0,0,3,2,0,2,0,0,0
970,0,27,2,0,12,1,33,0,0,1,0,0,0,0,0,0,0,0,0
971,0,7,0,2,2,1,9,2,0,1,0,0,0,0,0,0,0,0,0
972,0,0,0,1,2,0,2,0,3,0,0,0,0,0,0,1,0,0,0
973,0,2,1,6,5,0,27,10,11,1,0,0,1,1,0,1,0,1,0
974,0,4,6,1,9,0,18,27,39,11,0,0,3,1,0,2,0,0,0
975,0,1,15,11,8,5,26,20,20,4,0,0,6,2,0,7,0,0,0
976,1,1,0,0,1,0,8,7,4,7,0,0,0,0,0,0,0,1,0
977,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1003,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010,0,0,3,3,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0
1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1014,0,34,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1015,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017,0,3,0,4,0,0,16,0,2,1,0,0,0,0,0,0,0,0,0
1018,0,9,1,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0
1019,0,10,3,8,31,0,74,56,49,5,0,0,1,1,0,6,0,2,0
1020,0,44,1,2,11,2,10,5,3,2,0,0,0,0,0,0,0,0,0
1021,0,0,1,7,8,0,32,12,10,3,0,0,2,0,0,4,0,1,0
1022,0,4,2,0,5,0,34,11,11,2,0,0,3,0,0,0,0,0,0
1023,0,6,0,8,4,0,42,19,18,4,0,0,0,3,0,5,0,0,0
1024,0,0,1,0,0,0,6,42,68,21,0,0,0,2,0,5,1,1,0
1025,1,3,13,37,10,5,64,38,61,18,0,0,4,6,0,3,0,2,0
1026,0,9,6,15,5,6,63,10,15,6,0,0,1,3,0,1,0,0,0
1027,0,7,3,3,3,14,24,1,0,0,0,0,0,0,0,0,0,0,0
1028,1,19,0,0,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0
1029,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
