"","type","Lat_coords","Lng_coords","label_type","panorama_id"
"21","Point",38.9565925598145,-77.0159378051758,"Other","A_LXGl3VCjGZpSAg8uor_A"
"22","Point",38.9084625244141,-77.0824127197266,"Other","ymn8A_k0hlDJSBSZGy7hXQ"
"23","Point",38.9055519104004,-76.9753646850586,"Other","dVryoi3E93PnAM8blomnVg"
"24","Point",38.8786239624023,-76.9411315917969,"Other","jOVHu0ZUUUIpIfv0tN_eUg"
"25","Point",38.9509582519531,-77.0195846557617,"Other","rFtxvQ8MrgwB9by8payiZQ"
"26","Point",38.9016151428223,-76.9243774414062,"Other","6yupHSBCXmh0gSPh-jXFcQ"
"27","Point",38.9672431945801,-77.0140533447266,"Other","Iq7i7Q707vn5s_LVXHsZUA"
"28","Point",38.8719902038574,-77.0144195556641,"Other","w8u6tv60_TLoqBMrSor8jw"
"29","Point",38.9037818908691,-77.0043411254883,"Other","oCv-sAowOI40hmD8IgCS4g"
"30","Point",38.8334999084473,-76.9996032714844,"Other","mTF0OQeNXl_LkxLONEX5xA"
"31","Point",38.9575614929199,-77.0241622924805,"Other","pKDnlSxX8kPizBt3jI56dg"
"32","Point",38.8334312438965,-76.9945373535156,"Other","P8gu5HeXITbW7AlXke_35w"
"33","Point",38.8994827270508,-76.9231109619141,"Other","S2HC-qhq-FS_08yLBrtzhg"
"34","Point",38.8990325927734,-77.0541610717773,"Other","vzc71eKtlWbSoBGSNxJUdA"
"35","Point",38.8509407043457,-76.9825439453125,"Other","qgdnTDdLlLVo0JmO977guQ"
"36","Point",38.8729362487793,-76.9787063598633,"Other","_CsHW4BEr-iqkqm9tAg2dg"
"37","Point",38.8332176208496,-76.9918975830078,"Other","acXPbUNeKm26NeVj68wwyw"
"38","Point",38.9919509887695,-77.0365982055664,"Other","jSuj3Rgjnp1Pub5Ab4BfCQ"
"39","Point",38.9010238647461,-76.9219818115234,"Other","DulTKHrCh-ZBrVOQRLAEuw"
"40","Point",38.8340187072754,-76.9866943359375,"Other","y0j1rwqcQNm0MPqDlznqSA"
"41","Point",38.8319435119629,-76.9988174438477,"Other","K1aNCvpJWPSYYGQVJSfmBg"
"42","Point",38.8974494934082,-76.9425430297852,"Other","NDE4yl-EbzfLp-GTRNEbTQ"
"43","Point",38.9033317565918,-76.9225692749023,"Other","fgLK7OX8w_7a7UBNZ3E2WA"
"44","Point",38.8983497619629,-76.9420623779297,"Other","J47Kinr_pZEncaa9gHt7cA"
"45","Point",38.8968086242676,-76.9800796508789,"Other","RmsvXAP26k_4RdRLHtEpkQ"
"46","Point",38.968448638916,-77.005859375,"Other","NVh42psPuIV3Po__m3qJzQ"
"47","Point",38.8317832946777,-76.9995574951172,"Other","YkNL37nBycjKS8Ejah3tOQ"
"48","Point",38.9172058105469,-77.0458602905273,"Other","AYMHr8Or4rpLrUM0YN2TWA"
"49","Point",38.8319473266602,-76.9989700317383,"Other","2Ym3BIr_GcnxPpGR2kB9FA"
"50","Point",38.8971710205078,-76.9799346923828,"Other","XZeoveJudY__EgCfQoeQBQ"
"51","Point",38.9025764465332,-76.9218902587891,"Other","VULvcryzDD4wCfG0_R9s0Q"
"52","Point",38.903564453125,-76.9337692260742,"Other","w0N_jOmbNWdM8U2tRg4U1Q"
"53","Point",38.8347969055176,-76.9917373657227,"Other","ruBk0nWv1evGrOu3r5eNDA"
"54","Point",38.9026565551758,-77.0515213012695,"Other","E45bXBx03x2dhvnnrA-LKw"
"55","Point",38.9476623535156,-77.0326385498047,"Other","NFpzycoHLARx_rcAorgpfg"
"56","Point",38.9284782409668,-77.1065902709961,"Other","xqPNcpLrwyDZ3CoancKKhA"
"57","Point",38.830020904541,-76.9957962036133,"Other","0QiDnpla6sDVrbV9f_sNBw"
"58","Point",38.9018478393555,-76.9315719604492,"Other","zv7LQdKv_3gZAs_nOAjS0Q"
"59","Point",38.8719825744629,-77.0138473510742,"Other","6UrrzyQEnWmSQvkiTgBC5w"
"60","Point",38.8956336975098,-76.9713516235352,"Other","Sk_zRrxhzAwTY0b9Oq2HXA"
"61","Point",38.8531951904297,-76.9831924438477,"Other","Iu9y8JVXstVZNUSDYbBUMg"
"62","Point",38.9100875854492,-77.0163269042969,"Other","YTngvlL1HU-WafCxFBKqUg"
"63","Point",38.834342956543,-76.9983215332031,"Other","PrEv2jbEGT9bvM07C0_YpA"
"64","Point",38.9498863220215,-77.0195617675781,"Other","_gs3jCk8yCbYMTHaN6u7Rw"
"65","Point",38.8308944702148,-76.9977569580078,"Other","eRuWDOKdyMuIFYjDaG1QLQ"
"66","Point",38.8337669372559,-76.9978866577148,"Other","urKa0IeEVbRCDs8aMLrdgg"
"67","Point",38.9246292114258,-77.0708084106445,"Other","T-c4PluxyatWp31ZnHpAJg"
"68","Point",38.9086380004883,-77.0196838378906,"Other","dcaiCDKOiWCfYF2zXNnClQ"
"69","Point",38.9085235595703,-77.0893325805664,"Other","wf0OH7bwz2f6E4B87usl7g"
"70","Point",38.8326187133789,-76.9916076660156,"Other","Uwmc9OlXqqX11mEyCmEU8Q"
"71","Point",38.8240356445312,-77.0058212280273,"Other","03nLDyiGmStaf5UsEY9TMQ"
"72","Point",38.8922500610352,-76.9613876342773,"Other","eIB1RL25lfaCg6dt0fMM7A"
"73","Point",38.821361541748,-77.0010986328125,"Other","v5OZKcM54WBuZFSxNJHZRw"
"74","Point",38.8786315917969,-76.939811706543,"Other","-0SPUHC2BhvYuxLxVWXYnw"
"75","Point",38.8144989013672,-77.0131683349609,"Other","qCP_MImavDHdLm-BBUczqA"
"76","Point",38.879955291748,-77.0217437744141,"Other","17SNnoPSng2NJUTr6Z33TA"
"77","Point",38.8330535888672,-76.9991073608398,"Other","1p_dAfDWnc9jAt44b1O01Q"
"78","Point",38.9007034301758,-77.0445709228516,"Other","-p5onatGZMvqgUKN_IycdQ"
"79","Point",38.9315338134766,-77.0363388061523,"Other","wbiD_4zptOm4EtBsCZFjzw"
"80","Point",38.8910026550293,-76.987434387207,"Other","zHbQ41LExw4MycCEgFaE6g"
"81","Point",38.8535194396973,-76.9657745361328,"Other","98gPFLhNGZnJStZm9v1m9w"
"82","Point",38.9262542724609,-77.0419387817383,"Other","6ojLcCH8QOKQPATE9HNULg"
"83","Point",38.8317337036133,-76.9996337890625,"Other","mMj6hg1hzxvfd-YwOaE5-w"
"84","Point",38.8560333251953,-76.9742965698242,"Other","PVOvxk3vr8SZnv0vNtkzhA"
"85","Point",38.8312377929688,-77.0004119873047,"Other","UrjfiD88dAJzWBM1bcLtDw"
"86","Point",38.968677520752,-77.0059432983398,"Other","TIUGUyEjyTTmdQ2CZ0Mf5w"
"87","Point",38.9193420410156,-77.0344161987305,"Other","1rcqsTUcB8z8dfF5PazQww"
"88","Point",38.8474617004395,-76.9832763671875,"Other","MqO4xC_1ilEUiUx0xIt7Lw"
"89","Point",38.8780708312988,-77.0019683837891,"Other","4Nb7ZKXpOpWYKS8aRQfauA"
"90","Point",38.9100875854492,-77.0163269042969,"Other","YTngvlL1HU-WafCxFBKqUg"
"91","Point",38.8379364013672,-76.9885787963867,"Other","PVlwyPfmSBH9YodTtPyHUA"
"92","Point",38.9036254882812,-77.0043563842773,"Other","oCv-sAowOI40hmD8IgCS4g"
"93","Point",38.8900184631348,-76.9501266479492,"Other","UOqOrFM8IDvfRXFljbuYRw"
"94","Point",38.8320808410645,-76.9985275268555,"Other","3xy-ZcpWCn0RLXE3NDz42A"
"95","Point",38.9121131896973,-77.0851821899414,"Other","HEgIiQji_I8Kjc5vQP5jLQ"
"96","Point",38.968822479248,-77.0379791259766,"Other","E6acOh2oGEdWP8HFKGZ1_A"
"97","Point",38.8315048217773,-77.0029525756836,"Other","oa4RvmRXb1oRmrK2w4kLyA"
"98","Point",38.9108390808105,-77.0829620361328,"Other","rThlcqpceVV0V3k6oifSog"
"99","Point",38.8302993774414,-77.0068511962891,"Other","dzCwmfdEERhhYicwK9ZS1w"
"100","Point",38.8849449157715,-77.0106658935547,"Other","RNCmd_HuLMMSGtPWD7YoEA"
"101","Point",38.8569679260254,-76.9673309326172,"Other","UMlowJi8EyyKOhS8yeCRvA"
"102","Point",38.8320541381836,-76.9989318847656,"Other","2Ym3BIr_GcnxPpGR2kB9FA"
"103","Point",38.8972969055176,-76.9798889160156,"Other","XZeoveJudY__EgCfQoeQBQ"
"104","Point",38.9135246276855,-77.0711822509766,"Other","g3VgNm1ZkOAfjPbtrbjXyQ"
"105","Point",38.8909454345703,-76.942756652832,"Other","tUGRS2EskGeMBXiwgeTpiQ"
"106","Point",38.8301582336426,-76.9949645996094,"Other","3FaJXpVvawU6ZvbxwaqfaA"
"107","Point",38.9302215576172,-77.0821304321289,"Other","yQJytGolDfKs64AuqFtaqg"
"108","Point",38.8332633972168,-76.9945526123047,"Other","iFmn04pro66Iq6xbZTvTkA"
"109","Point",38.830150604248,-76.9897994995117,"Other","wWvKWbO2j8Mc1E-48ijvvA"
"110","Point",38.9279594421387,-77.0208206176758,"Other","kIiiFJW5NyH8XdjjdpjyVQ"
"111","Point",38.9121170043945,-77.0855560302734,"Other","uozu3yhv2IMTuOPA59IWSg"
"112","Point",38.9027137756348,-76.9220352172852,"Other","Jgms9lpQXa5gf9LhXvqqRw"
"113","Point",38.890926361084,-76.9773406982422,"Other","JBEvIyIXGAZQ0q4EbsedZA"
"114","Point",38.9103813171387,-77.0865783691406,"Other","ezlTYxDAI4X-il42S2S34Q"
"115","Point",38.9008407592773,-77.0459442138672,"Other","KjDn5ntiGLzfOYu4gcjJpA"
"116","Point",38.8962097167969,-76.9807434082031,"Other","54etp1EZ7N0bPoFPETV65w"
"117","Point",38.8996925354004,-76.924072265625,"Other","TcQBa0dgleZovlfz1RxOtA"
"118","Point",38.8318824768066,-76.9993896484375,"Other","djCdsMRvjIom1hN9R0IFdA"
"119","Point",38.8975296020508,-77.0120544433594,"Other","OBNemqoZnjWRdmFz82gpMw"
"120","Point",38.9472618103027,-77.0327529907227,"Other","iGOxrv9A41JJBIXV6EsLgw"
"121","Point",38.8342628479004,-76.9971160888672,"Other","c2fG-IiDdhgzD8F91ZvkXg"
"122","Point",38.8348426818848,-76.9918212890625,"Other","ruBk0nWv1evGrOu3r5eNDA"
"123","Point",38.8978080749512,-76.9700927734375,"Other","RaVIluFUpWN2dKlCcCf4XA"
"124","Point",38.834644317627,-76.9978408813477,"Other","MmiKpaTSypctAsw2JseEwg"
"125","Point",38.8308944702148,-76.9995803833008,"Other","uAuciCebhNzZ9_yZe1UPcA"
"126","Point",38.8676605224609,-77.0032730102539,"Other","A3u_NjQibK7Kzm2IUZi3sw"
"127","Point",38.950927734375,-77.0219573974609,"Other","5O--arsKXKHkzOD9AuUoOw"
"128","Point",38.9634780883789,-77.0341415405273,"Other","ZBDClJMrl1ZzsP5P_qF-hA"
"129","Point",38.8947410583496,-76.9789428710938,"Other","Xgee8Tmb6OzO7XEzKUzavQ"
"130","Point",38.8881187438965,-77.0158538818359,"Other","J3JqISwHfAIFqb1ZZr_DuQ"
"131","Point",38.9700241088867,-77.0040969848633,"Other","gR1Vlx1nFrOOrcuYV-uo9w"
"132","Point",38.8996238708496,-76.9237594604492,"Other","QtXmh3-ICokS5kXMj9n7vQ"
"133","Point",38.8470039367676,-76.983528137207,"Other","PbRPVRgUmPNgNamgmMR70w"
"134","Point",38.9097557067871,-77.0162353515625,"Other","Pgn_27N5JHF5Q4O8lfM1HA"
"135","Point",38.8946685791016,-77.0070114135742,"Other","bVJLArKFT1enWh3XByhxvw"
"136","Point",38.957576751709,-77.0029525756836,"Other","SlW-HSZ4DsvVnOKxFBn7Bg"
"137","Point",38.8786315917969,-76.9396133422852,"Other","-0SPUHC2BhvYuxLxVWXYnw"
"138","Point",38.8913612365723,-77.0532073974609,"Other","h-TuM9Zi_qsq7ZhxRYncqQ"
"139","Point",38.8253479003906,-77.0036468505859,"Other","-USbejMBKop_bCU1qhErbQ"
"140","Point",38.9279365539551,-77.0207290649414,"Other","jNlx3DMU5l4U8Pv03nT4ZA"
"141","Point",38.8320350646973,-76.9983444213867,"Other","3xy-ZcpWCn0RLXE3NDz42A"
"142","Point",38.875373840332,-77.0141372680664,"Other","Ipk-JiFkYHAvoFN0vdvJmg"
"143","Point",38.8305778503418,-77.0019912719727,"Other","eM8RihUnPHapIhY7sFK86w"
"144","Point",38.8329315185547,-77.0002822875977,"Other","U0OK0BQEKrxDTylxh_cqkA"
"145","Point",38.9478302001953,-77.0706176757812,"Other","73qJvXPlYeEhbpKbUzR93w"
"146","Point",38.8321151733398,-76.994743347168,"Other","b4GGoyI1wxMwePYVOuGJeA"
"147","Point",38.9482116699219,-77.0296783447266,"Other","By_4HNrIQMfmFpnvsC8n4A"
"148","Point",38.8723564147949,-76.9718933105469,"Other","NHOLQEoEmhdbufJQA9iemw"
"149","Point",38.9120101928711,-77.086067199707,"Other","MC8ZurQqBUlMaRQ_CtsG8Q"
"150","Point",38.9687042236328,-77.0379333496094,"Other","E6acOh2oGEdWP8HFKGZ1_A"
"151","Point",38.8572692871094,-76.9745712280273,"Other","mOrAAONQQLZ_zAPWBNcFow"
"152","Point",38.8775444030762,-76.9344253540039,"Other","duv3KY4P0TSK6-agpq2NBA"
"153","Point",38.8583641052246,-76.9931945800781,"Other","fBad37GF3LH1oNzO_QsWUQ"
"154","Point",38.9393348693848,-77.0670013427734,"Other","HVOMYeMQzYDvAd5zno9aow"
"155","Point",38.831672668457,-76.9997253417969,"Other","mMj6hg1hzxvfd-YwOaE5-w"
"156","Point",38.9552993774414,-77.0258483886719,"Other","Y4-_uIwmajAv62nxPp57kg"
"157","Point",38.8943710327148,-76.9597930908203,"Other","MOZskUGOguHWuBaAc0rNZw"
"158","Point",38.9344024658203,-77.0353088378906,"Other","vK4F7NyAlxKV1SEk7Cy0nQ"
"159","Point",38.8327140808105,-77.0008239746094,"Other","5vrhGCRZV5lL0UHyaYr3IQ"
"160","Point",38.9027786254883,-76.9221267700195,"Other","asv6QsSfR6SPXW0Da7MzoA"
"161","Point",38.8894805908203,-76.9531555175781,"Other","BgTw3oXColRG3hDe5zi8Vw"
"162","Point",38.8313102722168,-77.0002975463867,"Other","UrjfiD88dAJzWBM1bcLtDw"
"163","Point",38.8535461425781,-76.9656600952148,"Other","98gPFLhNGZnJStZm9v1m9w"
"164","Point",38.8898391723633,-76.9543609619141,"Other","qvBJYzL18O02mpqvq7lJaw"
"165","Point",38.9072036743164,-76.9348449707031,"Other","4-kAzm2iKmc4bv7K38BIeg"
"166","Point",38.9075889587402,-77.0817413330078,"Other","xHP6yGIjkLWhLIztLQtp8A"
"167","Point",38.8332901000977,-76.9947509765625,"Other","iFmn04pro66Iq6xbZTvTkA"
"168","Point",38.8962631225586,-76.9805374145508,"Other","54etp1EZ7N0bPoFPETV65w"
"169","Point",38.9008560180664,-77.0460586547852,"Other","KjDn5ntiGLzfOYu4gcjJpA"
"170","Point",38.8948135375977,-76.9740753173828,"Other","cJG_Uf5BKgDMwKmr7gvTBQ"
"171","Point",38.9374580383301,-77.107177734375,"Other","YfOV3s-lklF5wHZXBlNnVQ"
"172","Point",38.9266929626465,-77.0228500366211,"Other","t4g2NY1ZojYBuGcXtE8pxg"
"173","Point",38.8318290710449,-76.9994964599609,"Other","vUn6wk8mLNGnq8x2AI4Rsg"
"174","Point",38.9353828430176,-76.9828414916992,"Other","PzQ3lbs0mWGQLDyYs0fwcA"
"175","Point",38.8318939208984,-76.9990921020508,"Other","uG3XPsZbAcY0Qfc9ObiacA"
"176","Point",38.8998107910156,-76.9255447387695,"Other","R41ORqyhFFxMEGeDoxBGcw"
"177","Point",38.9575614929199,-77.0241622924805,"Other","pKDnlSxX8kPizBt3jI56dg"
"178","Point",38.9241256713867,-77.0005569458008,"Other","_KVl4CXY28EUzNOmBJ80jg"
"179","Point",38.8466835021973,-76.98388671875,"Other","trmo63wIjgSL4vbmIRx8Cw"
"180","Point",38.8329429626465,-76.9863662719727,"Other","ksBmwp3atx579mmMGX1YCA"
"181","Point",38.9404678344727,-77.067626953125,"Other","WrjRFedE1vlJeHv4OYP_MQ"
"182","Point",38.8320922851562,-76.9930267333984,"Other","i8i6Vcm8Xg7mwBRsWbR0Gw"
"183","Point",38.8302955627441,-77.0063400268555,"Other","51S6rx2FU0vCwIBjOtUSNw"
"184","Point",38.9114799499512,-77.0861587524414,"Other","83bUQbOF4jBBlYLl3ODDSQ"
"185","Point",38.8706855773926,-77.0114059448242,"Other","I3F5zU87VGM-3DFLAOamwA"
"186","Point",38.9633140563965,-77.0336837768555,"Other","eHXXHD10OQVtruFO3vEI4Q"
"187","Point",38.9703369140625,-77.0036773681641,"Other","09JDGChNnd8DDNwW0OWEDQ"
"188","Point",38.878231048584,-76.9407577514648,"Other","D1iJm8gSHbXWZkSynuh6ig"
"189","Point",38.8880157470703,-77.0161972045898,"Other","J3JqISwHfAIFqb1ZZr_DuQ"
"190","Point",38.899585723877,-76.9235992431641,"Other","h2gCppbnokSV1-80Xihxmw"
"191","Point",38.9473609924316,-77.0226898193359,"Other","3Sd-vt2ZmOPcDwE5bsV04w"
"192","Point",38.8331718444824,-77.000114440918,"Other","bEA9AzlzEpUBwfgQuGZOEA"
"193","Point",38.8947067260742,-76.9784545898438,"Other","YNxRzu3ruIhvUzrGCPfVug"
"194","Point",38.9168434143066,-77.033332824707,"Other","G-cCf3Gl6eDPqDtT05ddNw"
"195","Point",38.9696617126465,-77.0380935668945,"Other","_FonKnF0yQcTp1XyPd-F1Q"
"196","Point",38.9456024169922,-77.0775527954102,"Other","66IXumIRPIgzbpA9BL38ow"
"197","Point",38.9036903381348,-76.9337615966797,"Other","w0N_jOmbNWdM8U2tRg4U1Q"
"198","Point",38.8307037353516,-76.9985733032227,"Other","NjTI_xAmqQTtJRwWg2-SWg"
"199","Point",38.8320770263672,-76.9987716674805,"Other","K1aNCvpJWPSYYGQVJSfmBg"
"200","Point",38.8779716491699,-76.9802856445312,"Other","1hdwCejZ5mnAz6NJnK3Syg"
"201","Point",38.9035491943359,-76.9231185913086,"Other","VieGspHm1D6u8LBNAnGpxA"
"202","Point",38.9035987854004,-76.9761352539062,"Other","pcoHTL3R3TkwqVRAzxvWOw"
"203","Point",38.9921722412109,-77.0362091064453,"Other","ov35PotlRch0iGD0TY_LxA"
"204","Point",38.8997917175293,-76.9263687133789,"Other","S_jKXjkePO1nbu8ddsCHQg"
"205","Point",38.8340187072754,-76.9905395507812,"Other","M4_LuXk8yK4rafyRmlk-nQ"
"206","Point",38.9058532714844,-76.9491729736328,"NoSidewalk","ix7_ZciwpPDndAvMvxgj8w"
"207","Point",38.8823661804199,-77.029541015625,"NoSidewalk","pCbpZUAGIFwIDqMdbQW-Ow"
"208","Point",38.9530639648438,-77.0838775634766,"NoSidewalk","UFNb4OH-C9SqbNXSXix5Fw"
"209","Point",38.9343490600586,-76.9667510986328,"NoSidewalk","Ysr5czwyGQuO_YZr4ydzzw"
"210","Point",38.8657417297363,-77.0123062133789,"NoSidewalk","mctkv4dpb_Wwh7xXQX91Xg"
"211","Point",38.8614921569824,-76.956169128418,"NoSidewalk","VFsi4gf0UsxvGmkBMhh6Zw"
"212","Point",38.9450950622559,-77.0787048339844,"NoSidewalk","03zIFg0OPh2ns7m7rKZKTg"
"213","Point",38.8604202270508,-76.9600067138672,"NoSidewalk","c2k3F_AGxIeeNM-Syye85Q"
"214","Point",38.8404388427734,-76.9989471435547,"NoSidewalk","Sv-GkRN2kvKYGRt-a8uIDQ"
"215","Point",38.8741683959961,-76.9758529663086,"NoSidewalk","qKcXXQ4xQQgCfjMiL7dEeQ"
"216","Point",38.8746948242188,-76.9528198242188,"NoSidewalk","cXP28IuHc3XwCr6wfm9izA"
"217","Point",38.8915100097656,-77.0533294677734,"NoSidewalk","g1BJd-jDz_iXbbTNHmNA1w"
"218","Point",38.8615341186523,-76.9535675048828,"NoSidewalk","6Lpibhslxg1HQLis8sGNyQ"
"219","Point",38.9589385986328,-77.0394439697266,"NoSidewalk","_G7J97LwNd6JdsXgoZSFdw"
"220","Point",38.9637260437012,-77.012321472168,"NoSidewalk","ADnkR3itrsFxnGQlZ3z8vA"
"221","Point",38.8585662841797,-76.953857421875,"NoSidewalk","-PhixjgRey_-0qwCZlI7hQ"
"222","Point",38.981128692627,-77.0548934936523,"NoSidewalk","51taYQqGTg7paTRPc5z27Q"
"223","Point",38.8655242919922,-76.9914398193359,"NoSidewalk","zidGSUOC9TlkiQNR_GMibA"
"224","Point",38.8710021972656,-76.9506301879883,"NoSidewalk","yU3NArMHlnYC2MCuT7eYZA"
"225","Point",38.8296051025391,-77.0102615356445,"NoSidewalk","dL2Kmvcvp9naL8uoubnsoQ"
"226","Point",38.8652000427246,-76.9917984008789,"NoSidewalk","I0k_XQQCudr6O1XKyGMgBA"
"227","Point",38.8967247009277,-76.9412307739258,"NoSidewalk","ykXthZDG7-89pU_lc3wJgQ"
"228","Point",38.8593826293945,-76.9573822021484,"NoSidewalk","aj-gdq80XTCUy1qwzxu8qA"
"229","Point",38.8319396972656,-77.0022888183594,"NoSidewalk","FJlKWH039cdOXPJRB_TLBQ"
"230","Point",38.9723930358887,-77.0155944824219,"NoSidewalk","sVcnq7bxltug0neqhKgCbg"
"231","Point",38.9618835449219,-77.033203125,"NoSidewalk","Uuhiy3enwpcyhB4iATmPFA"
"232","Point",38.9754333496094,-77.0661849975586,"NoSidewalk","VIjGzm0pZuvmZZzNhMEOWA"
"233","Point",38.9461250305176,-77.0501098632812,"NoSidewalk","LtxQIaPhqhgcHTYALCsHCA"
"234","Point",38.9669761657715,-77.0116500854492,"NoSidewalk","CkZRiHSTsybudU1PGCEmwQ"
"235","Point",38.9404945373535,-77.0675964355469,"NoSidewalk","OgLbmLAuC4urfE5o7GP_JQ"
"236","Point",38.8447380065918,-76.9981918334961,"NoSidewalk","BD3FHCbjk4D25Afg55QvgQ"
"237","Point",38.9405212402344,-77.067497253418,"NoSidewalk","stxXyCKAbd73DmkM2vsIHA"
"238","Point",38.8269577026367,-77.0006408691406,"NoSidewalk","LbONDaJwrqiS4vNHdZ6HpQ"
"239","Point",38.9404983520508,-77.0675277709961,"NoSidewalk","OgLbmLAuC4urfE5o7GP_JQ"
"240","Point",38.8968315124512,-76.9803619384766,"NoSidewalk","nRiRz4RAJUaA5-ukTinRDQ"
"241","Point",38.9925155639648,-77.0390930175781,"NoSidewalk","bkqCKAJIOnUPC9i3_yYaJA"
"242","Point",38.8515930175781,-76.9750366210938,"NoSidewalk","0eq3yGcuXjpKJ7kUMqS1rA"
"243","Point",38.9862670898438,-77.0309753417969,"NoSidewalk","F2uU2nb3Js5LItqlLVyuDg"
"244","Point",38.9313888549805,-76.9706573486328,"NoSidewalk","ayh8SXqEBHW-92kgLmTm9g"
"245","Point",38.887451171875,-77.0028533935547,"NoSidewalk","mxXThF0R1r1tsUes6Dg52w"
"246","Point",38.9276657104492,-77.1032104492188,"NoSidewalk","gQekgMFKt9UyLm_SvhZQfw"
"247","Point",38.9620475769043,-77.0437088012695,"NoSidewalk","6MIa7HPAnW_Xx1E6pfAm8g"
"248","Point",38.9591484069824,-77.0700531005859,"NoSidewalk","9ub5ZvDmwvv4J_ICMpWQIQ"
"249","Point",38.8747520446777,-76.9575805664062,"NoSidewalk","5kf_Oha-Jr5VeY7t3KKYkA"
"250","Point",38.9580993652344,-77.0565338134766,"NoSidewalk","KY6IQivnrgTEkNRz7lV0Rw"
"251","Point",38.8580322265625,-76.9672317504883,"NoSidewalk","TFy_ObRWOaLBfFEPb6Jrug"
"252","Point",38.9349975585938,-77.1109085083008,"NoSidewalk","IeVOpp01mklQSHxVRYqd4g"
"253","Point",38.8597946166992,-77.0041580200195,"NoSidewalk","0RgDvSK8X9MUm9zyorDiOQ"
"254","Point",38.953311920166,-76.993522644043,"NoSidewalk","Tm3w80iI5cDiIIwvrZBLVw"
"255","Point",38.947338104248,-77.0782623291016,"NoSidewalk","betttaqtbxoxAenR4qXzaQ"
"256","Point",38.8685989379883,-77.0135879516602,"NoSidewalk","V4dWejjuEJb7lbrMizRTzg"
"257","Point",38.8574905395508,-76.9655609130859,"NoSidewalk","JnVCad0eV1x8hW5ef4E9JQ"
"258","Point",38.9506301879883,-77.0349426269531,"NoSidewalk","zNLqm9ugUxfb0EPOEOXqYg"
"259","Point",38.9074745178223,-77.0880813598633,"NoSidewalk","MyoFeJ-VzC1Sex7841G2ZQ"
"260","Point",38.9287223815918,-77.0536880493164,"NoSidewalk","O8Qr26qBQcWgz_6rf35I9g"
"261","Point",38.8935546875,-76.9749374389648,"NoSidewalk","vgClOliGZSRtHvABRFJcCg"
"262","Point",38.8604316711426,-76.9559783935547,"NoSidewalk","YsrH_apy6iXeYja0tlHffg"
"263","Point",38.8598480224609,-76.9562759399414,"NoSidewalk","wOmor4x6WsADex4ky4dPrg"
"264","Point",38.9404945373535,-77.0675354003906,"NoSidewalk","OgLbmLAuC4urfE5o7GP_JQ"
"265","Point",38.9501876831055,-77.0349578857422,"NoSidewalk","zwntQx6_wFPhRKjBXviZEw"
"266","Point",38.972541809082,-77.0153503417969,"NoSidewalk","IZc70BFog7Q-v60b71ZJNg"
"267","Point",38.8594665527344,-76.9570007324219,"NoSidewalk","uM_tlqjpB9PoCjAgNS5Qeg"
"268","Point",38.8453063964844,-76.9946365356445,"NoSidewalk","aDPn4vSZIOLg48hMLMU2Sw"
"269","Point",38.9115982055664,-76.9412536621094,"NoSidewalk","P-aCB8AyvZ541aKNCZJtLg"
"270","Point",38.9445152282715,-77.055419921875,"NoSidewalk","Ydv_oq78nF48VYqza-t8Wg"
"271","Point",38.9404983520508,-77.0675354003906,"NoSidewalk","OgLbmLAuC4urfE5o7GP_JQ"
